model,file,correct-label,pred-label,certainty
xlsr,Fake,Fake,0.0004405311867594719
vocoder,Fake,Fake,0.8315445099558149
whisper_specrnet,Fake,Fake,0.00023595888342242688
rawgat,Fake,Real,0.002904033660888672
xlsr,Fake,Fake,0.00039453908801078796
vocoder,Fake,Fake,0.5510693507940444
whisper_specrnet,Fake,Fake,0.0015980172902345657
rawgat,Fake,Real,0.010339307785034179
xlsr,Fake,Fake,0.00039498601108789444
vocoder,Fake,Fake,0.6135963370558144
whisper_specrnet,Fake,Fake,0.11689276248216629
rawgat,Fake,Real,0.1812609076499939
xlsr,Fake,Fake,0.000529564768075943
vocoder,Fake,Fake,0.6445142267296674
whisper_specrnet,Real,Real,0.9991851449012756
rawgat,Real,Real,0.09944345951080322
xlsr,Real,Fake,0.0004691268503665924
vocoder,Real,Fake,0.6821549640397632
whisper_specrnet,Real,Real,0.8698631525039673
rawgat,Real,Real,0.0037952423095703124
xlsr,Real,Fake,0.0003949195519089699
vocoder,Real,Fake,0.5195383069190558
whisper_specrnet,Real,Real,0.9999991655349731
rawgat,Real,Real,0.10975090265274048
xlsr,Real,Fake,0.00034823548048734665
vocoder,Real,Real,0.5047949526868475
whisper_specrnet,Real,Real,0.9730722904205322
rawgat,Real,Real,0.02612161636352539
xlsr,Real,Fake,0.000401473268866539
vocoder,Real,Real,0.6066743101494948
whisper_specrnet,Real,Real,0.9999270439147949
rawgat,Real,Real,0.45
xlsr,Real,Fake,0.00039391107857227324
vocoder,Real,Fake,0.6252799745395845
whisper_specrnet,Real,Real,0.999975323677063
rawgat,Real,Real,0.2803965151309967
xlsr,Real,Fake,0.00029655409976840017
vocoder,Real,Fake,0.8808293220844414
whisper_specrnet,Real,Real,0.9224007725715637
rawgat,Real,Real,0.005454802513122558
xlsr,Real,Fake,0.00044354222714900973
vocoder,Real,Real,0.7769029882818332
whisper_specrnet,Real,Real,0.9987094402313232
rawgat,Real,Real,0.06126303672790527
xlsr,Real,Fake,0.000573887899518013
vocoder,Real,Fake,0.7996990105071117
whisper_specrnet,Real,Real,0.9400643706321716
rawgat,Real,Real,0.005082488059997559
xlsr,Real,Fake,0.000392596460878849
vocoder,Real,Fake,0.559158752747515
whisper_specrnet,Real,Real,0.8520820736885071
rawgat,Real,Real,0.005856943130493164
xlsr,Real,Fake,0.0004167737811803818
vocoder,Real,Fake,0.5862731179838861
whisper_specrnet,Real,Real,0.8941675424575806
rawgat,Real,Real,0.005000019073486328
xlsr,Real,Fake,0.00038129545748233796
vocoder,Real,Fake,0.7261028151564957
whisper_specrnet,Real,Real,0.8220529556274414
rawgat,Real,Real,0.009966278076171875
xlsr,Real,Fake,0.00040592133998870847
vocoder,Real,Real,0.772070955786307
whisper_specrnet,Real,Real,0.9999920129776001
rawgat,Real,Real,0.004062628746032715
xlsr,Real,Fake,0.0003948737308382988
vocoder,Real,Real,0.5628848823147233
