model,file,correct-label,pred-label,certainty
xlsr,Fake,Fake,0.0003553491085767746
vocoder,Fake,Real,0.9979840530289544
whisper_specrnet,Fake,Fake,0.49205708503723145
rawgat,Fake,Fake,0.1412954807281494
xlsr,Fake,Fake,0.0004786280542612076
vocoder,Fake,Real,0.9571663135407018
whisper_specrnet,Fake,Fake,0.04627027362585068
rawgat,Fake,Real,0.1865772485733032
xlsr,Fake,Fake,0.0007540296763181686
vocoder,Fake,Real,0.9634014052163254
whisper_specrnet,Fake,Fake,0.00677878875285387
rawgat,Fake,Real,0.0047007322311401365
xlsr,Fake,Fake,0.0005627303197979927
vocoder,Fake,Real,0.9682844253827114
whisper_specrnet,Fake,Fake,0.05285503715276718
rawgat,Fake,Real,0.2976677447557449
xlsr,Fake,Fake,0.00052411038428545
vocoder,Fake,Real,0.9467776202469725
whisper_specrnet,Fake,Fake,7.527009415753128e-07
rawgat,Fake,Real,0.16423501968383789
xlsr,Fake,Fake,0.0006480441242456436
vocoder,Fake,Real,0.9375366045789298
whisper_specrnet,Fake,Fake,0.000520389003213495
rawgat,Fake,Real,0.3766034424304962
xlsr,Fake,Fake,0.0005503305047750473
vocoder,Fake,Real,0.9119328409142327
whisper_specrnet,Fake,Fake,0.0076622916385531425
rawgat,Fake,Fake,0.38640751838684084
xlsr,Fake,Fake,0.0005549395456910134
vocoder,Fake,Real,0.9998943209648132
whisper_specrnet,Fake,Fake,0.2457023411989212
rawgat,Fake,Real,0.12437143325805664
xlsr,Fake,Fake,0.00044345557689666747
vocoder,Fake,Fake,0.724283208954148
whisper_specrnet,Fake,Fake,0.0002648146473802626
rawgat,Fake,Fake,0.01648843288421631
xlsr,Fake,Fake,0.0005530706793069839
vocoder,Fake,Real,0.9524583772376731
whisper_specrnet,Fake,Fake,0.3120894432067871
rawgat,Fake,Real,0.13951478004455567
xlsr,Fake,Fake,0.0004839517176151276
vocoder,Fake,Fake,0.522011771659331
whisper_specrnet,Real,Real,0.9981657862663269
rawgat,Real,Fake,0.08750004768371582
xlsr,Real,Fake,0.0005974550917744637
vocoder,Real,Real,0.9885000004654839
whisper_specrnet,Real,Real,0.9992907047271729
rawgat,Real,Real,0.45
xlsr,Real,Fake,0.0006066490337252616
vocoder,Real,Real,0.9374994593090378
whisper_specrnet,Real,Real,0.9999992847442627
rawgat,Real,Fake,0.09029707908630372
xlsr,Real,Fake,0.000380248911678791
vocoder,Real,Real,0.9446778538217959
whisper_specrnet,Real,Real,0.6859620213508606
rawgat,Real,Real,0.1657675623893738
xlsr,Real,Fake,0.0003230976313352585
vocoder,Real,Real,0.9999270725250244
whisper_specrnet,Real,Real,0.9999799728393555
rawgat,Real,Real,0.23110781311988832
xlsr,Real,Fake,0.00044294465333223344
vocoder,Real,Real,0.9562697424268236
whisper_specrnet,Real,Real,0.9999560117721558
rawgat,Real,Fake,0.45
xlsr,Real,Fake,0.0004905575141310692
vocoder,Real,Fake,0.5622328888593157
whisper_specrnet,Real,Real,0.9966862797737122
rawgat,Real,Fake,0.07776932716369629
xlsr,Real,Fake,0.00048280566930770875
vocoder,Real,Real,0.9776095882538827
whisper_specrnet,Real,Real,0.8487502932548523
rawgat,Real,Real,0.03803164958953857
xlsr,Real,Fake,0.00033190369606018067
vocoder,Real,Real,0.9164868109257204
whisper_specrnet,Real,Real,0.9998823404312134
rawgat,Real,Real,0.3056673839688301
xlsr,Real,Fake,0.0004910943657159806
vocoder,Real,Real,0.9576185594338018
whisper_specrnet,Real,Real,0.9990777969360352
rawgat,Real,Fake,0.2080470085144043
xlsr,Real,Fake,0.00040571186691522597
vocoder,Real,Real,0.97744453723511
whisper_specrnet,Real,Real,0.9999920129776001
rawgat,Real,Real,0.38577820658683776
xlsr,Real,Fake,0.00033103879541158677
vocoder,Real,Real,0.969478774489018
whisper_specrnet,Real,Real,0.9370250701904297
rawgat,Real,Fake,0.09842767715454101
xlsr,Real,Fake,0.000578024797141552
vocoder,Real,Real,0.9190391202270984
whisper_specrnet,Real,Real,0.9534116983413696
rawgat,Real,Real,0.0836986780166626
xlsr,Real,Fake,0.0005518321320414543
vocoder,Real,Real,0.9105214405447312
whisper_specrnet,Real,Real,0.9998341798782349
rawgat,Real,Real,0.3666957676410675
xlsr,Real,Fake,0.0004679210484027863
vocoder,Real,Real,0.9820510039542928
whisper_specrnet,Real,Real,0.9994743466377258
rawgat,Real,Fake,0.12517242431640624
xlsr,Real,Fake,0.0003176795318722725
vocoder,Real,Real,0.9999370108480039
whisper_specrnet,Real,Real,0.9979925155639648
rawgat,Real,Real,0.3890357792377472
xlsr,Real,Fake,0.00047170285135507585
vocoder,Real,Real,0.73566529249559
whisper_specrnet,Real,Real,0.9980396628379822
rawgat,Real,Real,0.11835316419601441
xlsr,Real,Fake,0.0005794153735041619
vocoder,Real,Real,0.8824110573676618
whisper_specrnet,Real,Real,0.9999467134475708
rawgat,Real,Real,0.1984607458114624
xlsr,Real,Fake,0.00042045608162879946
vocoder,Real,Real,0.9948943287134171
whisper_specrnet,Real,Real,0.9999991655349731
rawgat,Real,Real,0.4083035945892334
xlsr,Real,Fake,0.0006354387104511261
vocoder,Real,Real,0.7339625525175741
whisper_specrnet,Real,Real,0.9998633861541748
rawgat,Real,Real,0.45
xlsr,Real,Fake,0.0006257247924804688
vocoder,Real,Real,0.5822156133982713
whisper_specrnet,Real,Real,0.9995129108428955
rawgat,Real,Real,0.259451761841774
xlsr,Real,Fake,0.0004312894120812416
vocoder,Real,Real,0.9865013642176506
whisper_specrnet,Real,Real,0.9999997615814209
rawgat,Real,Real,0.45
xlsr,Real,Fake,0.00037247996777296067
vocoder,Real,Real,0.9932189646520113
whisper_specrnet,Real,Real,0.9696379899978638
rawgat,Real,Real,0.046053194999694826
xlsr,Real,Fake,0.0005116161331534386
vocoder,Real,Real,0.8540490944972101
whisper_specrnet,Real,Real,0.9998743534088135
rawgat,Real,Fake,0.23412280082702636
xlsr,Real,Fake,0.0004471440240740776
vocoder,Real,Real,0.9007828642722215
whisper_specrnet,Real,Real,0.9999946355819702
rawgat,Real,Real,0.010884809494018554
xlsr,Real,Fake,0.0004468727111816406
vocoder,Real,Real,0.9747738418941264
whisper_specrnet,Real,Real,0.9999953508377075
rawgat,Real,Real,0.012735104560852051
xlsr,Real,Fake,0.0005587866529822349
vocoder,Real,Real,0.9844805913812974
whisper_specrnet,Real,Real,0.9984338879585266
rawgat,Real,Real,0.12260251045227051
xlsr,Real,Fake,0.0003613424301147461
vocoder,Real,Real,0.8649636958752616
whisper_specrnet,Real,Real,0.9949774146080017
rawgat,Real,Real,0.3216039136052132
xlsr,Real,Fake,0.0003017731569707394
vocoder,Real,Real,0.5452173680669626
whisper_specrnet,Real,Real,0.9999855756759644
rawgat,Real,Real,0.0037807226181030273
xlsr,Real,Fake,0.0003949218615889549
vocoder,Real,Real,0.8802387116138138
whisper_specrnet,Real,Real,0.8827072381973267
rawgat,Real,Real,0.328458309173584
xlsr,Real,Fake,0.0005995626747608185
vocoder,Real,Real,0.9651556730270385
whisper_specrnet,Real,Real,0.9764242172241211
rawgat,Real,Real,0.22300493717193604
xlsr,Real,Fake,0.0004919466748833656
vocoder,Real,Real,0.8341289160875845
whisper_specrnet,Real,Real,0.9995114803314209
rawgat,Real,Fake,0.3621963024139404
xlsr,Real,Fake,0.0005755064263939857
vocoder,Real,Real,0.871930604414427
whisper_specrnet,Real,Real,0.9999803304672241
rawgat,Real,Real,0.08506479263305664
xlsr,Real,Fake,0.0005403731763362885
vocoder,Real,Real,0.7175889845159198
whisper_specrnet,Real,Real,0.9919784069061279
rawgat,Real,Real,0.13265936374664306
xlsr,Real,Fake,0.0004638499021530151
vocoder,Real,Real,0.991603696346283
whisper_specrnet,Real,Real,0.9999114274978638
rawgat,Real,Real,0.026939535140991212
xlsr,Real,Fake,0.0004770893231034279
vocoder,Real,Real,0.8710299098716032
